"-- Please Select --","-- 選択してください --","1"
"-- Please Select Billing Agreement--","-- 支払条件を選択してください--","1"
"Schedule","スケジュール","1"
"Select","選択","1"
"Select All","全て選択","1"
"Select from existing customer addresses:","登録済の顧客と住所から選択:","1"
"Send Credit Memo Comment Email Copy To","次にクレジットメモコメントメールのコピーを送る","1"
"Send Credit Memo Comments Email Copy Method","クレジットメモコメントコピーメール送信方法","1"
"Send Credit Memo Email Copy Method","クレジットメモコピーメール送信方法","1"
"Send Credit Memo Email Copy To","次にクレジットメモのメールのコピーを送る","1"
"Send Email","メール送信","1"
"Send Invoice Comment Email Copy To","次に領収書コメントメールのコピーを送る","1"
"Send Invoice Comments Email Copy Method","請求書コメントコピーメール送信方法","1"
"Send Invoice Email Copy Method","請求書コピーメール送信方法","1"
"Send Invoice Email Copy To","次に領収書メールのコピーを送る","1"
"Send Order Comment Email Copy To","次に注文コメントメールのコピーを送る","1"
"Send Order Comments Email Copy Method","注文コメントコピーメール送信方法","1"
"Send Order Email","注文メール送信","1"
"Send Order Email Copy Method","オーダーメールコピーを送付","1"
"Send Order Email Copy To","次に注文メールのコピーを送る","1"
"Send Sales Emails","セールメールを送信する","1"
"Send Shipment Comment Email Copy To","配送メールコピーを送る","1"
"Send Shipment Comments Email Copy Method","出荷コメントコピーメール送信方法","1"
"Send Shipment Email Copy Method","出荷コピーメール送信方法","1"
"Send Shipment Email Copy To","配送メールコピー送信先","1"
"Send Tracking Information","トラッキング情報を送信","1"
"Set order for existing transactions not allowed","既に存在するトランザクションを使用して注文することは許可されていません。","1"
"Ship","出荷","1"
"Ship To","配送先","1"
"Ship to Name","受取人の名前","1"
"SHIP TO:","お届け先:","1"
"Shipment","出荷","1"
"Shipment #","出荷番号","1"
"Shipment #%1$s | %3$s (%2$s)","出荷番号%1$s | %3$s (%2$s)","1"
"Shipment #%s","出荷番号%s","1"
"Shipment Comment Email Sender","出荷コメントメール送信者","1"
"Shipment Comment Email Template","配送コメントメールテンプレート","1"
"Shipment Comment Email Template for Guest","ゲスト用配送コメントメールテンプレート","1"
"Shipment Comments","出荷コメント","1"
"Shipment Email Sender","出荷メール送信者","1"
"Shipment Email Template","出荷メールテンプレート","1"
"Shipment Email Template for Guest","ゲスト用配送メールテンプレート","1"
"Shipment Update","出荷更新","1"
"Shipment Update for Guest","ゲストの配送を更新","1"
"Shipments","出荷","1"
"Shipped","出荷済","1"
"Shipped By","出荷元","1"
"Shipping","配送料","1"
"Shipping & Handling","配送料","1"
"Shipping &amp; Handling","配送料と手数料","1"
"Shipping &amp; Handling Information","配送料と手数料情報","1"
"Shipping Address","配送先","1"
"Shipping Amount","配送料金","1"
"Shipping and Tracking Information","配送と追跡情報","1"
"Shipping Information","配送情報","1"
"Shipping Method","配送方法","1"
"Shipping Method:","配送方法:","1"
"Shipping Refund","配送払戻","1"
"Shopping Cart","ショッピングカート","1"
"Show Packages","梱包を表示","1"
"Signature Confirmation","署名確認","1"
"Signed Up From","登録元","1"
"Size","サイズ","1"
"SKU","商品番号","1"
"Sku","商品番号","1"
"SOLD TO:","お客様情報:","1"
"Some of the products below do not have all the required options. Please edit them and configure all the required options.","幾つかの商品は必須オプションが未指定です。必須項目を指定してください。","1"
"Sorry, no quotes are available for this order at this time.","申し訳ありません、現在品切れです。","1"
"Source object is not specified.","対象の発信元が不明です。","1"
"Specified profile does not exist.","指定したプロファイルは存在しません。","1"
"State Code [State Title]","ステートコード[ステートタイトル]","1"
"State/Province","都道府県","1"
"Status","状態","1"
"Status Code","ステータスコード","1"
"Status Label","ステータスラベル","1"
"Status:","状態:","1"
"Store Credit","店舗クレジット","1"
"Store View Specific Labels","店舗ビュー固有のラベル","1"
"Street Address","住所","1"
"Submit Comment","コメント送信","1"
"Submit Credit Memo","クレジットメモ送信","1"
"Submit Invoice","請求書作成","1"
"Submit Invoice and Shipment","請求書と出荷伝票を作成","1"
"Submit Order","受注送信","1"
"Submit Shipment","配送送信","1"
"Subscribe to Newsletter","メールマガジン購読","1"
"Subscribe to Order Status","注文状態を購読","1"
"Subtotal","小計","1"
"Subtotal after discount.","値引後の小計。","1"
"Subtotal:","小計:","1"
"Suspected Fraud","詐欺の疑い","1"
"Suspend","一時停止","1"
"Suspended","一時停止","1"
"Tax","税","1"
"Tax Amount","税","1"
"Tax Percent","税率","1"
"Telephone","電話番号","1"
"The address total model should be extended from Mage_Sales_Model_Quote_Address_Total_Abstract.","重祚合計モデルは Mage_Sales_Model_Quote_Address_Total_Abstract モデルを継承する必要があります。","1"
"The billing agreement ""%s"" has been canceled.","支払契約 ""%s"" をキャンセルしました。","1"
"The billing agreement ""%s"" has been created.","支払契約 ""%s"" を作成しました。","1"
"The coupon code has been accepted.","クーポンコードを適用しました。","1"
"the credit memo email is not sent","クレジットメモメールは未送信です。","1"
"the credit memo email was sent","クレジットメモメールは送信済です。","1"
"the invoice email is not sent","請求書メールは未送信です","1"
"the invoice email was sent","請求書メールは送信済です","1"
"The message has been sent.","メッセージを送信しました。","1"
"The message was sent.","メッセージを送信しました。","1"
"The order address has been updated.","注文の住所を更新しました。","1"
"the order confirmation email is not sent","注文確認メールは未送信です","1"
"the order confirmation email was sent","注文確認メールは送信済みです","1"
"The order email has been sent.","注文メールを送信しました。","1"
"The order has been cancelled.","注文をキャンセルしました。","1"
"The order has been created.","注文を作成しました。","1"
"The order has been put on hold.","注文をホールドしました。","1"
"The order has been released from holding status.","注文をホールド解除しました。","1"
"The order has not been cancelled.","注文はキャンセルされませんでした。","1"
"The Order State ""%s"" must not be set manually.","受注ステータス ""%s"" は手動で設定できません。","1"
"The order status has been assigned.","注文に住所を割り当てました。","1"
"The order status has been saved.","注文ステータスを割り当てました。","1"
"The order status has been unassigned.","注文ステータスを割当解除しました","1"
"The order was not put on hold.","注文はホールド状態になっていません。","1"
"The order was not unheld.","注文はホールド解除されていません。","1"
"The order was placed using %s","この注文は %s を使用して作成されました","1"
"The order(s) cannot be canceled","この注文はキャンセルできません。","1"
"The payment has been accepted.","支払いを受け付けました。","1"
"The payment has been denied.","支払いが拒否されました。","1"
"The payment has been voided.","支払いを取消しました。","1"
"The profile has been updated.","プロファイルを更新しました。","1"
"The profile has no changes.","プロファイルに変更はありません。","1"
"The profile state has been updated.","プロファイルを更新しました。","1"
"The quantity you want to add exceeds the total shipped quantity for some of selected Product(s)","選択した商品の中に出荷可能数量をオーバーしている商品があります。","1"
"The requested Payment Method is not available.","指定された決済方法は利用できません。","1"
"the shipment email is not sent","出荷メールは未送信です。","1"
"the shipment email was sent","出荷メールを送信しました。","1"
"The shipping label has been created.","出荷ラベルを作成しました。","1"
"The transaction ""%s"" (%s) is already closed.","トランザクション ""%s"" (%s) は終了しています。","1"
"The transaction ""%s"" cannot be captured yet.","トランザクション ""%s"" は売上確定されていません。","1"
"The value that you entered is not valid.","入力された値が不正です。","1"
"There are no billing agreements yet.","支払契約がありません。","1"
"There are no printable documents related to selected orders.","印刷可能な文書は選択した注文に関連付けられていません。","1"
"There are no shipping labels related to selected %s.","%s に紐付く出荷ラベルがありません。","1"
"There is no need to approve this payment.","この決済方法はオーソリの必要がありません。","1"
"There is no need to deny this payment.","この決済方法は拒否する必要がありません。","1"
"There is no update for the payment.","この決済方法の更新情報はありません。","1"
"This message will be shown in shopping cart when subtotal after discount less than minimum amount.","このメッセージはショッピングカートの小計が値引き後に最低購入額より小さい場合に表示されます。","1"
"This operation requires an existing transaction object.","この処理は存在しているトランザクションオブジェクトが必要です。","1"
"This order contains (%s) items and therefore cannot be edited through the admin interface at this time, if you wish to continue editing the (%s) items will be removed, the order will be canceled and a new order will be placed.","この注文データは（%d)の商品を含んでおり、そのため現在管理画面から編集できません。もし編集を続ける場合、(%s)の商品は削除され、注文がキャンセルされて新しいデータが作成されます。","1"
"This order no longer exists.","この注文は存在しません。","1"
"This product does not have any configurable options","この商品は変更できるオプションを持っていません。","1"
"This profile state cannot be changed to ""%s"".","このプロフィールの状態を ""%s"" に変更することはできません。","1"
"This will create an offline refund. To create an online refund, open an invoice and create credit memo for it. Do you wish to proceed?","オンラインで返金します。オンラインで返金するには領収データを開いてクレジットメモを作成してください。続けますか？","1"
"Tier Pricing","価格層","1"
"Title","タイトル","1"
"To","終了","1"
"To Name","宛先","1"
"To:","終了:","1"
"Total","合計","1"
"Total (ex)","合計（税抜）","1"
"Total (inc)","合計（税込）","1"
"Total %d product(s)","合計 %d 商品","1"
"Total Due","合計","1"
"Total Invoiced","請求額合計","1"
"Total Invoiced not Paid","合計請求額は未支払です。","1"
"Total Invoiced Paid","合計支払済額","1"
"Total Invoiced VS Paid Report","請求額と支払額のレポート","1"
"Total Ordered Report","注文合計レポート","1"
"Total Paid","支払済合計","1"
"Total Qty","合計数量","1"
"Total Refund","返金額合計","1"
"Total Refunded","返金合計","1"
"Total Refunded Report","返金レポート","1"
"Total Sales Shipping","合計配送料金","1"
"Total Shipped Report","合計出荷レポート","1"
"Total Shipping","合計送料","1"
"Total Shipping Charges","配送料合計","1"
"Total Tax","合計税","1"
"Total Weight","総重量","1"
"Track all shipment(s)","すべての配送を追跡","1"
"Track all shipments","すべての配送を追跡","1"
"Track Order","注文追跡","1"
"Track this shipment","この荷物を追跡する","1"
"Track your order","ご注文を追跡する。","1"
"Tracking","追跡中","1"
"Tracking Number","追跡番号","1"
"Tracking Number(s):","追跡番号:","1"
"Transaction ""%s"" was already processed.","トランザクション ""%s"" は既に処理中です。","1"
"Transaction ID","トランザクションID","1"
"Transaction ID must not be empty.","トランザクションIDが必要です。","1"
"Transaction ID: ""%s"".","トランザクションID: ""%s"".","1"
"Transaction Type","トランザクション種別","1"
"Transactions","トランザクション","1"
"Trial ","お試し","1"
"Trial Payment","お試し支払","1"
"Trial Period","お試し期間","1"
"Trial period payment","お試し期間支払","1"
"Type","タイプ","1"
"Unassign","未割り当て","1"
"Unhold","保留解除","1"
"Unhold action is not available.","保留解除アクションが利用できません。","1"
"Unhold order","保留されていない注文","1"
"Unknown State","不明な国","1"
"Unknown Status","不明なステータス","1"
"Unsupported transaction type ""%s"".","未サポートのトランザクション種別です ""%s""","1"
"Update Changes","変更内容を保存","1"
"Update Items and Qty\'s","商品と数量を更新","1"
"Update Qty\'s","個数の更新","1"
"Updated At","更新日","1"
"Updated:","更新:","1"
"Use Aggregated Data (beta)","合計データを使用する (ベータ版)","1"
"Use Order Status As Default","注文ステータスを標準とする","1"
"Validate Each Address Separately in Multi-address Checkout","複数配送先チェックアウトで個別に配送先を検証する","1"
"Value","値","1"
"View","表示","1"
"View All","全て表示","1"
"View Another Order","他の注文を表示","1"
"View Order","注文の詳細を表示","1"
"Visible on Frontend","フロントエンドで表示する","1"
"Void","無効","1"
"Void invoice","領収書を無効にする","1"
"Voided authorization.","オーソリ情報を無効にしました","1"
"Website","ウェブサイト","1"
"Weight","重さ","1"
"Whether buyer can define the date when billing for the profile begins.","プロファイル開始のために購入者が日付を指定できるかどうか。","1"
"Width","幅","1"
"Wishlist","ほしい物リスト","1"
"Wrong billing agreement ID specified.","不正な支払契約IDが指定されました。","1"
"Wrong quote item id to update configuration.","不正な商品IDが設定の更新に指定されました。","1"
"Wrong state: ""%s"".","不正な状態: ""%s"".","1"
"Yes","Yes","2"
"You can leave a box blank if you don\'t wish to add a gift message for whole order","もし注文全体にギフトメッセージを適用したくない場合は空欄のままにしておいてください。","1"
"You have placed no orders.","受注はありません","1"
"You will be redirected to the payment system website.","決済サービス会社のWebサイトに移動します。","1"
"Your credit card will be charged for","クレジットカードでお支払いいただく金額","1"
"ZIP/Post Code","郵便番号","1"
"Zip/Postal Code","郵便番号","1"
