"Recommended size 320px x 367px. Note: Image size affects the performance of your app. Keep your image size below 75 KB for optimal performance.","Recommended size 320px x 367px. Note: Image size affects the performance of your app. Keep your image size below 75 KB for optimal performance."
"Recommended size 35px x 35px.","Recommended size 35px x 35px."
"Recommended size 768px x 294px. Note: Image size affects the performance of your app.","Recommended size 768px x 294px. Note: Image size affects the performance of your app."
"Recommended size 768px x 960px. Note: Image size affects the performance of your app.","Recommended size 768px x 960px. Note: Image size affects the performance of your app."
"Redemption functionality is disabled.","Redemption functionality is disabled."
"Refunded","返金"
"Regular and confirmation passwords must be equal","パスワードは一致しなければなりません。"
"Related Product Background Color","関連する商品の背景色"
"Request internal error.","Request internal error."
"Reset theme to default","テーマを標準にリセットする"
"Resubmission Key","再送信キー"
"Resubmit App","アプリケーション再提出"
"Review","レビュー"
"Rich Push allows you to create and send engaging experiences by adding HTML and other rich media components to your push notifications. Moving beyond alerts and badge updates, Rich Push takes users into the app while displaying content in a customizable WebKit view. Create branded messages that engage your users with new content and information, all without having to update your app. Learn more about Rich Push - <a href=""%1$s"" target=""_blank"">%1$s</a>","Rich Push allows you to create and send engaging experiences by adding HTML and other rich media components to your push notifications. Moving beyond alerts and badge updates, Rich Push takes users into the app while displaying content in a customizable WebKit view. Create branded messages that engage your users with new content and information, all without having to update your app. Learn more about Rich Push - <a href=""%1$s"" target=""_blank"">%1$s</a>"
"SORT BY:","並び順："
"Save","保存"
"Save As","名前をつけて保存"
"Save Theme","テーマの保存"
"Save and Continue Edit","保存して編集を続ける"
"Save and Submit App","保存してアプリケーションを送信する"
"Save in address book","アドレス帳に保存"
"Screens:","スクリーン:"
"Scroll Background Color","バックエンドカラーのスクロール"
"Search","検索"
"Secondary Color","セカンダリカラー"
"Secondary Font Color","セカンダリフォントカラー"
"Select All","全て選択"
"Selected product is unavailable.","選択した商品はご利用いただけません。"
"Sender Information","送信者情報"
"Settings","設定"
"Shipped","荷送り人"
"Shipping Address","お届け先"
"Shipping Method","発送方法"
"Shipping address has been set.","お届け先が指定されています。"
"Shipping method has been set.","配送方法がセットされています。"
"Shipping method is required","Shipping method is required"
"Shipping method successfully updated","Shipping method successfully updated"
"Shipping to this address is not possible.","このご住所に配送できません。"
"Shop","店舗"
"Shopping cart is empty.","カートの中には何もありません。"
"Sky Blue","スカイブルー"
"Social Networking","ソーシャルネットワーキングサービス"
"Some emails were not sent.","何件かのメールが送信できませんでした。"
"Sorry, no payment options are available for this order at this time.","申し訳ありません、ご注文の内容でご利用いただける支払い方法がありません。"
"Sorry, no quotes are available for this order at this time.","申し訳ありません、現在この注文でお見積もりはご利用できません。"
"Specific Countries","選択された国のみ"
"Specified address does not exist.","指定された住所がありません。"
"Specified invalid app code.","指定された不正なアプリケーションコード"
"Specified invalid data.","不正なデータが指定されました。"
"Specified item does not exist in wishlist.","指定された商品がほしい物リストにありません。"
"Standard Checkout","標準チェックアウト"
"Standard Checkout uses the checkout methods provided by Magento. Only inline payment methods are supported. (e.g PayPal Direct,  Authorize.Net, etc.)","標準の購入処理はMagentoから提供されている購入方法を使用します。インラインペイメントのみがサポートされます。 (例：PayPalダイレクト,  Authorize.Net,等)"
"Start Date","開始日"
"Start Date - Month","開始日 - 月"
"Start Date - Year","開始日 - 年"
"State/Province","都道府県"
"Status","状態"
"Store Credit payment is not being used in your shopping cart.","Store Credit payment is not being used in your shopping cart."
"Store View","店舗ビュー"
"Store logo that is displayed on copyright page of app. Preferred size: 100px x 100px.","ストアロゴはアプリケーションのコピーライトページに表示されます。 最適なサイズは: 100px x 100px です"
"Store logo that is displayed on copyright page of app. Preferred size: 200px x 200px.","ストアロゴはアプリケーションのコピーライトページに表示されます。 最適なサイズは: 200px x 200px です"
"Street Address","住所"
"Street Address 2","住所2"
"Submission","提出"
"Submission Fields","提出フィールド"
"Submission History","提出履歴"
"Submit App","アプリケーションを送信"
"Submit App ""%s""","アプリケーションを送信 ""%s"""
"Submit App failure. %s","アプリケーションの送信に失敗しました。 %s"
"Submit App failure. Invalid activation key provided","アプリケーションの送信に失敗しました。不正なアクティベーションキーが送信されました。"
"Submitted","送信済"
"Subtotal (Excl. Tax)","小計 (税抜)"
"Subtotal (Incl. Tax)","小計 (税込)"
"Suffix","Suffix"
"Summary of Your Review","レビューのサマリ"
"T-Shirts","Tシャツ"
"Tabs","タブ"
"Tax","税"
"Telephone","電話番号"
"Tell a Friend","友達に教える"
"Tell a Friend is disabled.","友達に教える機能は無効です。"
"Tell a Friend link has been sent.","友達にリンクを送信しました。"
"Template","テンプレート"
"Template Content","テンプレートコンテンツ"
"Template Name","テンプレート名"
"Template does not exist.","テンプレートがありません。"
"Template for new AirMail Message does not exist.","新しいエアメールメッセージのテンプレートがありません。"
"Template has been deleted.","テンプレートを削除しました。"
"Text length does not satisfy specified max text range.","Text length does not satisfy specified max text range."
"Text length does not satisfy specified min text range.","Text length does not satisfy specified min text range."
"Thank you for registering!","ご登録ありがとうございます！"
"Thank you for your purchase! ","ご購入ありがとうございました！"
"The Mailbox title will be shown in the More Info tab. To understand more about the title, please <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png"">click here</a>","メールボックスのタイトルは「もっと見る」タブに表示されます。タイトルをもっと理解するには、 <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png"">こちら</a>を参照してください。"
"The icon that appears in the Android Market. Recommended size: 512px x 512px. Maximum size: 1024 KB.","アイコンはAndroidマーケットに表示されます。推奨されるサイズは: 512px x 512px です。 最大ファイルサイズは: 1024 KB です。"
"The store credit payment has been removed from shopping cart.","The store credit payment has been removed from shopping cart."
"Theme configurations are successfully reset.","テーマ設定をリセットしました。"
"Theme has been created.","テーマを作成しました。"
"Theme has been delete.","テーマを削除しました。"
"Theme label can\'t be empty","テーマラベルは必須項目です。"
"Theme label:","テーマラベル:"
"Theme name is not set.","テーマ名が見設定です。"
"There were some problems with the data.","データにいくつかの問題があります。"
"This email address was not found in our records.","メールアドレスが見つかりません。"
"This is a required field.","必須項目です"
"Title","タイトル"
"Title bar","タイトルバー"
"To activate PayPal MEP payment method activate Express checkout first. ","Paypal MEP支払いを有効にするには、先にExpressチェックアウトを有効にしてください。"
"Token has not been set.","トークンがセットされていません。"
"Total incl. Tax: %1$s","税込合計: %1$s"
"Twitter API","Twitter API"
"Twitter API Key","Twitter APIキー"
"Twitter Secret Key","Twitter シークレットキー"
"Unable to cancel Mobile Express Checkout.","モバイルエクスプレスチェックアウトをキャンセルできません。"
"Unable to cancel queue.","キューをキャンセルできません。"
"Unable to collect cart totals.","カート合計を受け取れません。"
"Unable to delete queue.","キューを削除できません。"
"Unable to find an app to delete.","削除するアプリケーションが見つかりません。"
"Unable to find template to delete.","削除するテンプレートが見つかりません。"
"Unable to get shipping methods list.","配送方法のリストを取得できません。"
"Unable to initialize MEP Checkout.","MEP支払を初期化できません。"
"Unable to initialize PayPal Mobile Express Checkout.","PayPalモバイルエクスプレスチェックアウトを初期化できません。"
"Unable to initialize express checkout review.","エクスプレスチェックアウト確認画面を初期化できません。"
"Unable to initialize express checkout shipping method list.","エクスプレスチェックアウト配送方法一覧を初期化できません。"
"Unable to initialize return action.","戻り先アクションを初期化できません。"
"Unable to load addresses.","住所を読み込めません。"
"Unable to load application form.","アプリケーションフォームを読み込めません。"
"Unable to load billing address form.","購入者住所フォームを読み込めません。"
"Unable to load billing address.","購入者住所フォームを読み込めません。"
"Unable to load categories.","カテゴリを読み込めません"
"Unable to load checkout.","購入画面を読み込めません。"
"Unable to load order list.","ご注文一覧を読み込めません。"
"Unable to load order review.","ご注文確認画面を読み込めません。"
"Unable to load product gallery.","商品一覧を読み込めません。"
"Unable to load product info.","商品情報を読み込めません。"
"Unable to load product options.","商品オプションを読み込めません。"
"Unable to load product review.","商品レビューを読み込めません。"
"Unable to load product reviews.","商品レビューを読み込めません。"
"Unable to load review form.","レビューフォームを読み込めません。"
"Unable to load search.","検索結果を読み込めません。"
"Unable to load shipping address form.","お届け先住所フォームを読み込めません。"
"Unable to place the order.","注文ができません"
"Unable to post the review.","レビューを投稿できません。"
"Unable to process preview.","プレビューを続行できません。"
"Unable to render a gift card account.","ギフトカードアカウントを描画できません。"
"Unable to render an order.","注文を描画できません。"
"Unable to render the store credits.","ストアクレジットを描画できません。"
"Unable to save app.","アプリケーションを保存できません。"
"Unable to save message.","メッセージを保存できません。"
"Unable to save shipping address.","配送先住所を保存できません"
"Unable to save shipping method.","配送方法を保存できません。"
"Unable to save template.","テンプレートを保存できません。"
"Unable to start MEP Checkout.","MEP支払を開始できません。"
"Unable to start Mobile Express Checkout.","モバイルエクスプレスチェックアウトを開始できません。"
"Unable to update shipping method.","発送方法が更新出来ません"
"Undefined","未定義"
"Unknown Error","不明なエラー"
"Unknown Error.","不明なエラー。"
"Unsupported character in path: ""%s""","未サポートの文字があります: ""%s"""
"Unsupported value type received","未サポートの値を受け取りました"
"Update Preview","プレビューを更新"
"Upon receiving these credentials, please fill in the corresponding fields.","受取り証明のために該当する項目を埋めてください。"
"Urban Airship Push Notification","Urban Airship Push Notification"
"Use Store Credit (%s available)","ストアクレジットを使用する (%s 利用可能)"
"Use as my default billing address","標準の請求先住所にする"
"Use as my default shipping address","標準の配送先住所にする"
"View Details","詳細を表示"
"View Gallery","ギャラリーを表示"
"Warning: All related AirMail messages will be deleted!","Warning: All related AirMail messages will be deleted!"
"Website is offline.","ウェブサイトはオフラインです。"
"Wishlist has been cleared.","ほしい物リストを消去しました。"
"Wishlist has been updated.","ほしい物リストを更新しました。"
"Wishlist has been updated. But there are accrued some errors while updating some items.","ほしい物リストを更新しました。 ですが幾つかの商品を更新中にエラーが発生しました。"
"Wrong Ipad background image orientation has been specified: ""%s"".","不正なiPad用背景画像の向きが指定されました: ""%s""."
"Wrong PayPal Mobile Express Checkout Token specified.","不正なPayPalモバイルエクスプレスチェックアウトトークンが指定されました。"
"Wrong device type.","不正なデバイスです。"
"Wrong email format","不正なメールアドレスです。"
"Wrong or expired Gift Card Code.","不正もしくは期限切れのギフトカードコードです。"
"Wrong theme format.","不正なテーマです。"
"YYYY","ＹＹＹＹ"
"Year","年"
"You are already logged in.","すでにログインしています。"
"You can watch statistics here.","状態はこちらでご覧いただけます。"
"You need to enable PayPal Express Checkout first from the Payment configuration before enabling PayPal MECL.","PayPal MECLを有効にする前に決済設定からPayPal エクスプレスチェックアウトを有効にする必要があります。"
"You will receive an order confirmation email with details of your order and a link to track its progress.","注文の確認メールをお送りしました。メールには注文状況を確認するURLがあります。"
"Your current balance is:","Your current balance is:"
"Your order # is: %s. ","あなたのご注文番号は %s です。"
"Your review has been accepted for moderation.","あなたのレビューは受付済みで、承認待ちです。"
"Zip/Postal Code","郵便番号"
"\'%s\' exceeds the allowed file size: %d (bytes)","\'%s\' exceeds the allowed file size: %d (bytes)"
"\'%s\' height exceeds allowed value of %d px","\'%s\' height exceeds allowed value of %d px"
"\'%s\' is not a valid file extension. Allowed extensions: %s","\'%s\' is not a valid file extension. Allowed extensions: %s"
"\'%s\' width exceeds allowed value of %d px","\'%s\' width exceeds allowed value of %d px"
"and","と"
"each","個別に"
"iPad","iPad"
"iPhone","iPhone"
"save","保存"
"ver. %s","ver. %s"
